interval_index,begin,end,intersection_id,official_approach,official_movement,target_pcu,actual_pcu,error_pcu,relative_error,geh,vehicle_contributions_pcu,passed
3,2700,3600,demo_15,west,left,66,66.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 52.0, 'truck': 5.0}",True
3,2700,3600,demo_15,west,right,36,36.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 29.0, 'truck': 2.5}",True
3,2700,3600,demo_15,west,through,85,85.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 69.0, 'truck': 5.0}",True
3,2700,3600,demo_19,northeast,left,21,21.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 16.0, 'truck': 2.5}",True
3,2700,3600,demo_19,northeast,right,64,64.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 50.0, 'truck': 5.0}",True
3,2700,3600,demo_19,northeast,through,95,95.0,0.0,0.0,0.0,"{'bus': 12.0, 'electric_bicycle': 1.0, 'passenger': 77.0, 'truck': 5.0}",True
3,2700,3600,demo_19,northwest,left,43,43.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 34.0, 'truck': 2.5}",True
3,2700,3600,demo_19,northwest,right,48,48.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 39.0, 'truck': 2.5}",True
3,2700,3600,demo_19,northwest,through,71,71.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 57.0, 'truck': 5.0}",True
3,2700,3600,demo_19,southeast,left,67,67.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 53.0, 'truck': 5.0}",True
3,2700,3600,demo_19,southeast,right,15,15.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 13.0, 'truck': 0.0}",True
3,2700,3600,demo_19,southeast,through,71,71.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 57.0, 'truck': 5.0}",True
3,2700,3600,demo_19,southwest,left,72,72.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 58.0, 'truck': 5.0}",True
3,2700,3600,demo_19,southwest,right,12,12.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 10.0, 'truck': 0.0}",True
3,2700,3600,demo_19,southwest,through,31,31.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 24.0, 'truck': 2.5}",True
4,3600,4500,demo_14,east,left,90,90.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 74.0, 'truck': 5.0}",True
4,3600,4500,demo_14,east,right,104,104.0,0.0,0.0,0.0,"{'bus': 12.0, 'electric_bicycle': 1.5, 'passenger': 83.0, 'truck': 7.5}",True
